Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,Place Holder,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
7/1/2024 4:49:35 PM,24.410585,23.669233,23.489448,23.210003,23.157904,24.351063,23.979798,23.751307,23.649057,23.735260,24.226501,23.751307,23.406412,23.361906,23.239836,-57042.388403,24.116689,24.096531,23.783521,23.638632,23.724837,24.604788,23.756243,23.288148,23.300768,23.183503,26.226426,24.964818,24.731996,24.914512,25.979847,25.431260
7/1/2024 4:50:05 PM,24.139413,23.805803,23.479527,23.094952,23.120891,24.472788,23.905727,23.646018,23.527003,23.772337,24.051909,23.673760,23.387312,23.413235,23.301964,-57039.803542,24.114325,24.034377,23.735998,23.628700,23.721326,24.217620,23.642228,23.433530,23.254344,23.119392,26.225213,24.927474,24.701955,24.878308,25.959696,25.399664
7/1/2024 4:50:35 PM,24.247017,23.681062,23.519170,23.340475,23.215417,24.369743,23.890109,23.743419,23.561139,23.620760,24.146478,23.611588,23.340475,23.317072,23.164237,-57038.757214,24.097944,24.081679,23.777829,23.664580,23.698053,24.537090,23.725334,23.314574,23.340041,23.022168,26.221675,24.912721,24.701837,24.895342,25.954787,25.384241
7/1/2024 4:51:05 PM,24.528690,23.694681,23.491511,23.069528,23.030501,24.348773,23.855596,23.706832,23.587833,23.840928,24.193064,23.669232,23.374982,23.352269,23.188887,-57035.116895,24.186151,24.107818,23.786105,23.699682,23.599944,24.334993,23.552933,23.521972,23.245989,23.091294,26.179509,24.904056,24.681500,24.848026,25.949563,25.393403
7/1/2024 4:51:35 PM,24.490828,23.761752,23.457695,23.199805,23.144492,24.272200,23.869936,23.695041,23.617773,23.712235,24.020710,23.612499,23.429940,23.376030,23.285402,-57031.979552,24.101575,24.060341,23.737450,23.643223,23.606306,24.524469,23.705126,23.536133,23.353773,23.028333,26.210923,24.881815,24.685789,24.847968,25.944257,25.360905
7/1/2024 4:52:05 PM,24.360546,23.684232,23.415225,22.802336,23.079497,24.276746,23.858214,23.754383,23.595498,23.669788,24.061456,23.418437,23.214919,23.273895,23.198165,-57029.944555,24.057030,24.053593,23.734366,23.614456,23.565842,24.430065,23.750871,23.553000,23.286901,23.072307,26.162698,24.900921,24.642900,24.861586,25.930006,25.342067
7/1/2024 4:52:35 PM,24.465177,23.703966,23.152280,22.738493,22.885955,24.214477,23.837146,23.592305,23.561576,23.510433,23.960665,23.612713,23.246605,23.219526,23.255325,-57025.695019,24.025356,24.038415,23.718030,23.630219,23.566242,24.261730,23.678827,23.351087,23.293955,23.060311,26.138463,24.895374,24.676703,24.844375,25.922874,25.367368
7/1/2024 4:53:05 PM,24.422215,23.621268,23.331805,22.976731,23.056858,24.315073,23.811088,23.592834,23.537108,23.570590,24.200578,23.668730,23.281326,23.247594,23.250577,-57025.413528,23.988059,23.942233,23.654801,23.580737,23.576839,24.256970,23.564226,23.451843,23.206343,23.046355,26.165424,24.886732,24.717016,24.848311,25.911968,25.318067
7/1/2024 4:53:35 PM,24.350427,23.537891,23.176316,22.754740,22.879461,24.092794,23.806370,23.549358,23.551651,23.624115,24.363018,23.642458,23.231855,23.037439,23.040194,-57022.763532,24.035517,23.957617,23.643828,23.564258,23.623650,24.230209,23.852891,23.488116,23.246536,23.162080,26.110716,24.869612,24.690282,24.831647,25.907893,25.340032
7/1/2024 4:54:05 PM,24.920043,23.645324,23.251017,22.851787,22.925276,24.376183,23.699662,23.591668,23.532732,23.660457,24.118793,23.464383,23.213152,23.280848,22.985666,-57020.315738,23.997797,23.919204,23.713150,23.612726,23.670507,24.093786,23.578559,23.485217,23.236521,23.054275,26.098709,24.859403,24.646894,24.829900,25.884927,25.308585
7/1/2024 4:54:35 PM,24.431811,23.661604,23.203973,22.867635,22.946403,24.346192,23.852554,23.625377,23.617351,23.543052,24.274297,23.544199,23.269605,23.190432,22.956736,-57018.782906,24.032326,23.937241,23.668378,23.609909,23.718586,24.329603,23.770623,23.609909,23.250913,23.139144,26.090888,24.859566,24.636761,24.812452,25.871169,25.302807
7/1/2024 4:55:05 PM,24.697190,23.852936,23.105430,22.692981,22.942652,24.374046,23.803200,23.575311,23.476234,23.719761,23.960641,23.656713,23.221108,23.125171,22.983983,-57016.195005,24.026717,23.982728,23.707472,23.704262,23.696926,23.849360,23.370116,23.439625,23.215002,23.007034,26.092146,24.835900,24.619948,24.802049,25.848237,25.292644
7/1/2024 4:55:35 PM,24.485883,23.614424,23.254743,22.872282,22.875497,24.237026,23.745566,23.665326,23.575442,23.555261,24.093879,23.610985,23.325875,23.187732,23.021079,-57015.283616,24.050565,23.900945,23.638023,23.618762,23.595144,24.229450,23.513961,23.258396,23.213188,22.968941,26.097870,24.828145,24.590222,24.802985,25.834108,25.267759
7/1/2024 4:56:05 PM,24.679210,23.399254,23.168186,22.812988,22.914730,24.175384,23.671021,23.524493,23.457290,23.404301,24.175384,23.589851,23.279718,23.233365,23.184940,-57014.435018,24.013154,23.949229,23.688168,23.590720,23.581318,24.203963,23.781470,23.444166,23.194760,22.994360,26.071114,24.820987,24.586723,24.769752,25.816239,25.259923
7/1/2024 4:56:35 PM,24.553875,23.563537,23.276563,22.751484,22.988496,24.238878,23.657322,23.462164,23.448860,23.408028,23.917025,23.469504,23.312358,23.143684,23.168243,-57010.887192,24.012003,23.922184,23.645287,23.558380,23.575120,24.162732,23.622129,23.374193,23.218393,22.986547,26.033924,24.812976,24.559714,24.785529,25.798887,25.241864
7/1/2024 4:57:05 PM,24.527493,23.588468,23.201458,22.952842,22.945494,24.210646,23.877086,23.611399,23.469669,23.432051,24.062681,23.548566,23.165425,23.171851,23.096564,-57009.884477,23.936248,23.915853,23.611438,23.498837,23.517414,24.128233,23.480946,23.289387,23.324263,22.932903,26.003210,24.790647,24.528676,24.745127,25.797374,25.230296
7/1/2024 4:57:35 PM,24.237340,23.705992,23.475762,22.959401,22.975245,24.202760,23.862549,23.572775,23.563832,23.600064,24.097401,23.533101,23.314948,23.163030,23.107253,-57007.539133,23.958146,23.905672,23.618906,23.551716,23.475113,24.266232,23.361333,23.322788,23.242706,22.980106,26.029120,24.775223,24.526517,24.739538,25.787690,25.234996
7/1/2024 4:58:05 PM,23.922836,23.659468,23.373240,23.214227,23.102220,24.172317,23.755297,23.599393,23.473027,23.424627,24.032816,23.473256,23.244978,23.195867,23.138028,-57003.043657,23.889921,23.849585,23.562327,23.459807,23.433198,24.157742,23.399247,23.298298,23.138112,22.888314,25.986061,24.761331,24.516051,24.739828,25.781816,25.212662
7/1/2024 4:58:35 PM,24.227471,23.632832,23.282114,22.977519,22.976141,24.165407,23.700927,23.597749,23.500970,23.591557,23.951212,23.528951,23.175402,23.211205,23.158188,-57002.540936,23.936749,23.888397,23.562637,23.494522,23.426168,24.296828,23.434655,23.258223,23.095498,22.943739,26.025839,24.750431,24.499195,24.710627,25.778016,25.193774
7/1/2024 4:59:05 PM,23.876056,23.481482,23.270648,23.073035,23.034237,24.252440,23.755266,23.571844,23.442259,23.418173,24.050884,23.542490,23.259404,23.155212,23.000028,-56997.697708,23.904613,23.823941,23.547217,23.483687,23.361879,24.288301,23.312779,23.352013,23.086260,23.027490,26.038332,24.730932,24.479457,24.663214,25.777276,25.197604
7/1/2024 4:59:35 PM,24.051869,23.625113,23.198200,22.927538,22.899981,24.209915,23.703067,23.502194,23.435218,23.337259,23.935249,23.499671,23.141510,23.060478,22.905723,-56996.575691,23.804608,23.769996,23.510900,23.473055,23.383134,24.388272,23.318205,23.190846,23.086868,22.888489,26.015666,24.732453,24.476630,24.658557,25.769892,25.193182
7/1/2024 5:00:05 PM,24.173966,23.750758,23.365715,22.905041,22.881617,24.136632,23.688172,23.488670,23.408845,23.481101,23.651489,23.426738,23.195224,23.066914,23.018243,-56994.550498,23.831478,23.828727,23.488706,23.428380,23.414157,23.933688,23.306786,23.179883,23.156243,22.833652,26.003399,24.721068,24.454938,24.685379,25.756249,25.174266
7/1/2024 5:00:35 PM,24.400899,23.479743,23.105498,22.881176,22.860506,24.198719,23.616426,23.554281,23.443043,23.520110,23.958189,23.385234,23.021476,23.059816,22.866248,-56989.660783,23.856788,23.818971,23.530088,23.423662,23.416780,24.006421,23.406686,23.243324,23.059014,22.901043,25.940297,24.730089,24.477011,24.696460,25.755207,25.157452
7/1/2024 5:01:05 PM,24.345090,23.407309,23.032547,22.863084,22.752831,24.116087,23.740970,23.524060,23.303837,23.254503,23.786816,23.457316,23.097515,23.116797,23.056882,-56987.645229,23.841066,23.750068,23.458391,23.397832,23.389343,23.978790,23.352407,23.182370,22.960381,22.841193,25.966172,24.709363,24.440022,24.648963,25.740689,25.157087
7/1/2024 5:01:35 PM,24.171588,23.406463,23.209136,22.852132,22.753363,24.174107,23.624804,23.504637,23.359663,23.506013,23.935398,23.376411,23.222217,23.065449,22.929295,-56986.523909,23.818556,23.767670,23.481279,23.373924,23.372318,24.241703,23.300963,23.147205,23.113922,22.731576,25.975478,24.685979,24.469501,24.660583,25.727400,25.140353
7/1/2024 5:02:05 PM,23.934573,23.580639,23.409078,23.091251,23.014574,24.041114,23.736091,23.468260,23.378338,23.310655,23.780562,23.495096,23.129127,23.031104,22.809962,-56984.912602,23.881220,23.808567,23.463943,23.425865,23.379755,24.118124,23.268705,23.346718,23.235202,22.846983,25.953213,24.683787,24.413058,24.631621,25.726354,25.145934
7/1/2024 5:02:35 PM,24.165066,23.494895,23.190437,22.939749,22.888079,24.190946,23.579062,23.443515,23.329727,23.431587,24.007464,23.502234,23.142697,22.993020,22.816881,-56981.755410,23.816018,23.776823,23.430341,23.385837,23.424147,24.186266,23.398913,23.415430,23.066847,22.860421,25.912713,24.673608,24.431259,24.648441,25.725101,25.122737
7/1/2024 5:03:05 PM,24.223629,23.593901,23.327137,22.954608,22.802574,24.005336,23.515241,23.416611,23.289737,23.202535,23.988381,23.529231,23.102461,23.050121,23.085015,-56979.813680,23.850487,23.774849,23.472865,23.418960,23.372391,23.500848,23.237244,23.318933,23.118586,22.855227,25.885189,24.664088,24.409601,24.611462,25.702817,25.119169
7/1/2024 5:03:35 PM,23.905936,23.511158,23.446476,23.244117,22.975548,23.948328,23.557026,23.423537,23.349437,23.318234,23.847955,23.368021,23.086897,23.024912,22.949372,-56975.474250,23.742507,23.709954,23.424904,23.360899,23.335891,23.869488,23.385906,23.268203,23.057733,22.858882,25.896351,24.647136,24.377074,24.609840,25.692295,25.103605
7/1/2024 5:04:05 PM,24.339595,23.673798,23.569467,23.215260,22.920726,24.132120,23.585290,23.419696,23.412584,23.237291,23.999023,23.399050,23.093382,23.017623,22.940934,-56974.646650,23.812184,23.767487,23.473298,23.392553,23.417099,23.939376,23.329920,23.299174,23.113968,22.815926,25.890183,24.633173,24.392177,24.621046,25.698910,25.113199
7/1/2024 5:04:35 PM,24.201173,23.440225,23.270678,22.915558,22.810600,24.085963,23.628513,23.406504,23.329189,23.452153,23.832541,23.274809,23.047583,23.127239,22.910735,-56972.348363,23.807629,23.770037,23.481583,23.364363,23.371934,23.501079,23.266619,23.241147,23.055230,22.809293,25.859175,24.618787,24.380988,24.567529,25.671314,25.094941
7/1/2024 5:05:05 PM,24.030864,23.614866,23.226270,23.100263,22.868130,24.139444,23.656596,23.477494,23.322875,23.277673,23.804689,23.339854,23.098197,23.160631,23.029786,-56971.532114,23.798893,23.756946,23.444858,23.313403,23.320057,23.968480,23.424442,23.129809,23.036149,22.714165,25.855042,24.614414,24.353490,24.576428,25.664439,25.098802
7/1/2024 5:05:35 PM,24.077229,23.539509,23.383075,22.878784,22.861559,24.083414,23.555103,23.409456,23.356462,23.349350,23.667462,23.198590,22.897616,22.973164,22.900601,-56969.179342,23.806752,23.765034,23.457998,23.359126,23.298325,23.897968,23.331594,23.122071,23.056418,22.789120,25.835936,24.609216,24.324936,24.586105,25.642586,25.067321
7/1/2024 5:06:05 PM,24.115003,23.325467,23.025032,23.050057,22.878762,24.013519,23.592232,23.314912,23.257776,23.294950,23.982589,23.487883,22.959595,22.962810,22.894149,-56966.852177,23.835985,23.747049,23.451471,23.337455,23.328277,23.830255,23.185085,23.214232,22.930261,22.740775,25.846330,24.587831,24.331243,24.508420,25.629467,25.054186
7/1/2024 5:06:35 PM,24.014154,23.467646,23.371529,23.078011,22.863092,24.054246,23.568330,23.302239,23.234087,23.315318,23.819372,23.482325,23.075715,22.999724,22.932217,-56965.506618,23.768111,23.577814,23.380100,23.287637,23.240825,23.901731,23.231186,23.107476,22.944929,22.736152,25.850638,24.589405,24.325949,24.530134,25.625786,25.029926
7/1/2024 5:07:05 PM,23.724356,23.418900,23.009709,22.775005,22.828983,23.980357,23.437480,23.366136,23.373936,23.386554,24.054587,23.407430,22.931181,22.916714,22.804407,-56963.356758,23.730121,23.664093,23.381310,23.351485,23.285864,24.003073,23.400810,23.222070,23.037063,22.748391,25.846365,24.549421,24.366993,24.518983,25.620369,25.027017
7/1/2024 5:07:35 PM,23.818178,23.358633,23.131907,22.989573,22.835254,24.096348,23.457505,23.443972,23.251709,23.195254,23.745974,23.191812,22.971204,22.881647,22.789775,-56961.049249,23.802761,23.707171,23.399868,23.322781,23.256468,23.791759,23.316816,23.082035,23.096956,22.773635,25.802747,24.556262,24.326445,24.530859,25.607785,25.005501
7/1/2024 5:08:05 PM,24.010100,23.331220,22.993595,22.640564,22.550483,24.114562,23.524827,23.318830,23.228879,23.309193,23.737381,23.254811,22.989003,22.979819,22.817916,-56961.124211,23.809312,23.702031,23.379813,23.287120,23.227686,23.911986,23.138866,23.073674,23.036254,22.738162,25.825932,24.547241,24.304827,24.514285,25.589879,24.994660
7/1/2024 5:08:35 PM,23.882105,23.308829,23.190188,22.870377,22.845343,23.990261,23.565054,23.401976,23.345769,23.314106,23.796845,23.302404,22.985424,22.852003,22.806526,-56957.735328,23.741466,23.634857,23.316723,23.272209,23.217134,23.989209,23.239394,23.217363,22.834412,22.799269,25.761570,24.518637,24.264760,24.488426,25.579150,25.008610
7/1/2024 5:09:05 PM,24.130240,23.276942,23.055457,22.836164,22.738310,24.006078,23.523553,23.365278,23.264780,23.372390,23.737025,23.330634,22.876126,22.753931,22.676280,-56956.156039,23.767386,23.705720,23.364004,23.235280,23.215085,23.842567,23.114556,23.027550,22.923536,22.730142,25.775282,24.531928,24.270501,24.505151,25.579624,24.983020
7/1/2024 5:09:35 PM,23.595989,23.237441,23.152295,22.892860,22.866449,24.082793,23.458842,23.240884,23.155738,23.200952,23.934559,23.301922,22.952795,22.857722,22.752752,-56953.580264,23.644810,23.620276,23.315670,23.190375,23.176375,24.164317,23.284923,22.851731,22.860918,22.590292,25.771706,24.503625,24.249052,24.473184,25.568510,24.961832
7/1/2024 5:10:05 PM,23.883102,23.446100,23.137938,22.848409,22.733788,23.994924,23.432337,23.257739,23.305238,23.455505,23.908539,23.229513,23.079404,22.890437,22.789839,-56951.675819,23.684158,23.616290,23.334854,23.208647,23.201762,23.937201,23.156089,23.072306,22.946717,22.622604,25.796041,24.506741,24.261559,24.438076,25.554721,24.961058
7/1/2024 5:10:35 PM,23.773278,23.497211,23.174624,23.027941,22.819431,24.044831,23.492624,23.344434,23.187936,23.230393,23.663696,23.304053,22.933113,22.868582,22.810244,-56948.555314,23.699092,23.608296,23.363566,23.184811,23.219007,23.825856,23.232547,23.083357,22.901511,22.743487,25.786487,24.508147,24.204799,24.450011,25.544020,24.924277
7/1/2024 5:11:05 PM,23.830867,23.314665,22.925133,22.800884,22.803870,23.919099,23.412399,23.289884,23.106740,23.202911,23.600239,23.141630,22.833729,22.702333,22.702333,-56946.097700,23.726638,23.600764,23.313584,23.177043,23.194256,23.825891,23.162813,23.220190,22.879500,22.713198,25.759816,24.499714,24.222697,24.471104,25.537204,24.927055
7/1/2024 5:11:35 PM,23.896232,23.253677,23.124923,22.768315,22.658499,23.905170,23.504428,23.325497,23.234630,23.250694,23.790117,23.254595,22.859042,22.792204,22.823213,-56945.960026,23.577997,23.588545,23.298145,23.160682,23.171469,23.536030,23.182715,23.207502,22.947867,22.645814,25.743543,24.479278,24.213013,24.460510,25.545817,24.932478
7/1/2024 5:12:05 PM,23.825254,23.208995,23.031560,22.843722,22.837751,23.852757,23.459311,23.282658,23.195684,23.182143,23.700782,23.145879,22.839358,22.779409,22.802838,-56943.998746,23.586835,23.609766,23.309971,23.240902,23.225297,23.787214,23.051771,23.111916,22.834084,22.667996,25.736819,24.462694,24.215656,24.444611,25.533152,24.920483
7/1/2024 5:12:35 PM,23.934885,23.326341,23.112453,22.751241,22.791900,23.948634,23.318310,23.319457,23.151704,23.033483,23.606864,23.244194,22.986416,22.875274,22.692199,-56940.263341,23.596977,23.527032,23.288225,23.157874,23.108524,23.399041,23.086258,23.077534,22.999477,22.635191,25.719977,24.463661,24.223952,24.424748,25.517902,24.905899
7/1/2024 5:13:05 PM,23.620612,23.458241,23.315088,22.748934,22.652900,23.884002,23.343768,23.214809,23.138840,23.157891,23.505261,23.251986,22.925327,22.835531,22.621880,-56939.322685,23.602417,23.552426,23.294128,23.186042,23.147942,23.472383,22.949129,23.316156,22.909402,22.590549,25.662155,24.464285,24.188163,24.412095,25.519666,24.914984
7/1/2024 5:13:35 PM,24.250474,23.669162,23.342333,22.758753,22.671912,23.863318,23.277858,23.139241,23.078870,23.265466,23.582259,23.061882,22.938357,22.839147,22.854765,-56938.766757,23.577990,23.542214,23.243065,23.132901,23.131065,23.663059,23.123490,23.189593,22.984828,22.690840,25.640801,24.458442,24.189417,24.431661,25.499676,24.880561
7/1/2024 5:14:05 PM,23.917217,23.284787,22.997644,22.779472,22.693324,24.014369,23.540796,23.159025,23.123907,23.137220,23.503183,22.934958,22.781999,22.695162,22.566945,-56934.627576,23.668781,23.533260,23.262561,23.180632,23.221713,23.804263,23.416511,22.902382,22.798111,22.676125,25.691705,24.447216,24.164672,24.378542,25.498296,24.888327
7/1/2024 5:14:35 PM,24.217977,23.212476,22.910822,22.584846,22.501420,23.921547,23.400167,23.242769,23.168870,23.108733,23.976998,22.984302,22.761301,22.736720,22.613570,-56932.745489,23.650320,23.561579,23.310170,23.208283,23.357434,23.907277,23.132313,23.026715,22.893995,22.645907,25.600486,24.451675,24.149436,24.392388,25.493381,24.875859
7/1/2024 5:15:05 PM,23.680270,23.237343,22.933638,22.528163,22.518511,23.875567,23.532368,23.276354,23.179280,23.175149,23.761424,23.235278,22.902866,22.731059,22.752653,-56930.491254,23.598747,23.535683,23.280588,23.168597,23.287931,23.786972,23.076092,22.892636,22.809036,22.614446,25.647313,24.426744,24.144416,24.341353,25.473986,24.864671
7/1/2024 5:15:35 PM,23.542244,23.192148,22.929290,22.615506,22.574831,23.893686,23.372276,23.160016,23.065443,23.098041,23.681660,23.338550,22.889791,22.730844,22.769667,-56927.679419,23.581626,23.549750,23.239820,23.121162,23.200118,23.990551,23.025434,22.814396,22.746633,22.554775,25.642595,24.411255,24.113571,24.337768,25.453963,24.841879
7/1/2024 5:16:05 PM,23.903931,23.243716,23.137225,22.744560,22.656568,23.878493,23.428871,23.200801,23.069738,23.019001,23.557313,23.258632,22.732155,22.660934,22.600961,-56925.738872,23.525200,23.503641,23.214107,23.104166,23.089015,24.039569,22.994429,22.958380,22.886503,22.610377,25.644868,24.389269,24.110125,24.286470,25.435680,24.828603
7/1/2024 5:16:35 PM,23.405932,23.186113,22.881916,22.765925,22.733304,23.885140,23.373356,23.241651,23.099581,23.026348,23.640094,23.235685,22.853438,22.836671,22.519837,-56925.245135,23.497609,23.457011,23.201645,23.088028,23.082519,23.955415,22.931903,22.845783,22.800995,22.537919,25.624707,24.377524,24.091273,24.314335,25.432870,24.821902
7/1/2024 5:17:05 PM,23.880115,23.061950,22.765253,22.664168,22.741592,23.724711,23.244422,23.268058,23.037615,22.915462,23.451598,23.166393,22.907654,22.806140,22.781333,-56921.100707,23.542382,23.510962,23.212482,23.102311,23.074305,23.868844,23.153727,22.957442,22.798518,22.479130,25.631835,24.375972,24.108503,24.311638,25.424925,24.824010
7/1/2024 5:17:35 PM,23.637634,23.067046,22.849596,22.489791,22.581721,23.781836,23.189389,23.111121,23.058093,23.070260,23.613558,23.047073,22.750826,22.755650,22.717516,-56918.987156,23.529213,23.544350,23.211238,23.124709,23.143302,23.920768,23.209861,22.849642,22.694817,22.579929,25.628314,24.378165,24.112530,24.318410,25.428484,24.807675
7/1/2024 5:18:05 PM,23.584186,22.974272,22.740009,22.542173,22.559180,23.738949,23.260052,23.094343,23.025702,23.070469,23.708459,23.168254,22.765508,22.623753,22.677290,-56916.020070,23.528846,23.479076,23.185625,23.114472,23.099321,23.769824,23.012313,22.861676,22.690313,22.598174,25.603745,24.367268,24.100252,24.322165,25.415783,24.800904
7/1/2024 5:18:35 PM,24.011481,23.024367,22.724200,22.493261,22.531184,23.777732,23.294973,23.065691,22.985106,23.024826,23.855203,23.104257,22.703983,22.645854,22.550259,-56916.769870,23.497356,23.451941,23.162604,23.062063,23.102695,23.738579,23.259681,23.082724,22.734124,22.597645,25.562801,24.360101,24.133625,24.324843,25.420740,24.800378
7/1/2024 5:19:05 PM,23.608016,23.118886,22.755152,22.351823,22.410447,23.798300,23.158825,23.100522,22.975860,23.083994,23.559630,22.973793,22.655673,22.637291,22.508599,-56916.509757,23.497518,23.455085,23.145323,23.095971,23.144405,23.660334,23.006437,22.989906,22.714300,22.703272,25.573011,24.349274,24.101490,24.297988,25.412678,24.790247
7/1/2024 5:19:35 PM,24.031074,23.343506,22.621388,22.278885,22.438444,23.751949,23.270999,23.041246,22.994869,23.098408,23.711831,23.097719,22.722942,22.717428,22.620239,-56912.549268,23.465150,23.425466,23.142081,23.072528,23.128539,23.668102,22.982071,22.842908,22.798349,22.609959,25.601526,24.357259,24.106044,24.307576,25.416533,24.758653
7/1/2024 5:20:05 PM,24.064228,23.065517,22.768822,22.356078,22.371712,23.833256,23.276213,23.115790,22.987228,23.196123,23.600566,22.970007,22.645450,22.612362,22.621094,-56910.017389,23.480749,23.386240,23.109259,23.052558,23.144149,23.659162,23.190511,22.977251,22.689002,22.631790,25.558141,24.339861,24.065729,24.275980,25.378385,24.763687
7/1/2024 5:20:35 PM,24.309739,23.075615,22.753888,22.260192,22.334233,23.799560,23.204382,23.115098,23.014547,23.062989,23.626703,22.965412,22.665667,22.622470,22.579498,-56911.843580,23.513442,23.453119,23.204406,23.071507,23.162406,23.536376,22.956481,22.811798,22.596298,22.534249,25.524695,24.328767,24.066769,24.284347,25.380109,24.751001
7/1/2024 5:21:05 PM,24.215491,23.297416,22.653585,22.305587,22.447897,23.719883,23.193691,23.089484,23.017627,22.913611,23.566031,23.105782,22.660478,22.599816,22.477320,-56909.395433,23.546420,23.426693,23.140783,23.075133,23.065491,23.759653,23.014295,22.943345,22.701486,22.594183,25.571463,24.327117,24.041523,24.278347,25.378463,24.747752
7/1/2024 5:21:35 PM,23.999279,23.023160,22.690140,22.235934,22.452288,23.837496,23.278393,23.074815,22.975863,22.860124,23.572475,23.104427,22.722074,22.625575,22.544455,-56909.350956,23.490940,23.400563,23.085485,23.009036,23.015235,23.645275,23.174315,22.943367,22.712076,22.609371,25.550704,24.325536,24.061704,24.263943,25.365006,24.733362
7/1/2024 5:22:05 PM,24.140944,23.255540,22.727451,22.307543,22.356747,23.787165,23.177512,23.090978,22.992488,23.026239,23.625310,23.015907,22.729060,22.680124,22.622912,-56906.951891,23.432606,23.359884,23.116631,23.021821,23.016081,23.626171,23.046157,22.887492,22.692245,22.482208,25.498790,24.327296,24.032996,24.213720,25.340031,24.736264
7/1/2024 5:22:35 PM,23.785864,22.959499,22.840770,22.399354,22.414067,23.897480,23.313439,23.095643,22.967994,23.079345,23.675139,22.947788,22.754174,22.654466,22.514286,-56904.400675,23.435579,23.413328,23.108588,23.002526,22.980254,23.796269,23.193054,22.879904,22.677073,22.527017,25.495355,24.317899,24.018553,24.246000,25.332940,24.719326
7/1/2024 5:23:05 PM,23.913833,23.032365,22.761149,22.284247,22.220087,23.840956,23.219439,23.106745,23.003207,22.907915,23.535116,22.965093,22.731285,22.686256,22.568148,-56905.949015,23.445326,23.407017,23.130737,23.051081,23.032944,23.423763,22.875883,22.908723,22.801008,22.451050,25.503461,24.309769,24.015916,24.233060,25.324598,24.731334
7/1/2024 5:23:35 PM,23.714751,23.001926,22.924315,22.549400,22.333550,23.814465,23.341839,23.144485,23.032691,22.982869,23.531772,22.933041,22.757570,22.705421,22.670499,-56902.908829,23.487186,23.389467,23.130851,23.031222,23.013084,23.732540,22.896207,22.808013,22.809850,22.424959,25.466345,24.292252,23.997472,24.226074,25.321284,24.701708
7/1/2024 5:24:05 PM,24.132931,23.115543,22.991343,22.570062,22.474222,23.746595,23.267705,23.037262,23.053332,23.048511,23.601465,22.977567,22.685641,22.672775,22.688398,-56901.373867,23.475407,23.446736,23.165658,23.007952,22.979482,23.293254,22.841925,22.923224,22.823551,22.457750,25.476315,24.269961,23.993726,24.202635,25.307267,24.679436
7/1/2024 5:24:35 PM,23.830441,23.381002,22.902660,22.779324,22.619420,23.665161,23.199500,22.992673,22.915291,22.867064,23.323186,22.948128,22.749001,22.694095,22.434177,-56897.957386,23.458361,23.379907,23.119909,22.950017,22.934632,23.473958,22.853566,22.708851,22.650263,22.513530,25.468248,24.270575,23.968678,24.161566,25.311307,24.670669
7/1/2024 5:25:05 PM,23.366578,23.196087,23.197923,22.703314,22.644955,23.725945,23.145364,23.090963,22.982600,22.889600,23.537925,22.944024,22.765111,22.741450,22.528676,-56896.976458,23.401947,23.403094,23.065291,22.944063,22.936715,23.462047,23.021441,22.919722,22.724718,22.397234,25.433773,24.261431,23.987711,24.208532,25.302412,24.670456
7/1/2024 5:25:35 PM,23.773713,23.041464,22.734186,22.638380,22.534280,23.616669,23.172535,23.000826,22.936075,23.003352,23.338217,22.925512,22.788859,22.665722,22.480267,-56896.353562,23.525641,23.404990,23.103918,23.024258,22.956984,23.354748,22.901872,22.754185,22.673317,22.422584,25.387005,24.240883,23.970589,24.136907,25.289221,24.673034
7/1/2024 5:26:05 PM,23.697972,23.188739,22.825059,22.698026,22.604050,23.640653,23.070298,22.966753,22.907279,22.994995,23.292695,22.878572,22.633922,22.620825,22.567971,-56893.964486,23.504735,23.379491,23.119263,22.971415,22.962230,23.714090,23.211071,22.665471,22.560457,22.441399,25.424891,24.239246,23.989342,24.135040,25.301753,24.675745
7/1/2024 5:26:35 PM,23.568471,23.078152,22.703129,22.233758,22.308033,23.729428,23.176165,23.018233,23.030401,23.061853,23.468246,22.830160,22.686587,22.532858,22.464364,-56892.691515,23.519818,23.401001,23.127931,22.968375,22.972967,23.589076,23.063656,22.815427,22.630261,22.515127,25.383946,24.235069,23.969354,24.167509,25.295301,24.647548
7/1/2024 5:27:05 PM,23.720579,23.018784,22.672204,22.372733,22.372503,23.816396,23.223075,23.034395,22.923953,22.956790,23.776284,23.010289,22.629467,22.551795,22.611774,-56890.638114,23.385711,23.319865,23.040549,22.920004,22.940212,23.627220,22.940671,22.583234,22.534054,22.410850,25.407556,24.213393,23.957519,24.127507,25.269789,24.626807
7/1/2024 5:27:35 PM,23.890884,23.017868,22.658881,22.338019,22.345606,23.538064,23.092479,22.943704,22.852304,22.838523,23.464670,22.931993,22.639810,22.593163,22.586959,-56889.306008,23.405764,23.327531,23.034215,22.901497,22.947195,23.705956,22.993807,22.417611,22.529781,22.514153,25.424097,24.197685,23.928741,24.080871,25.259372,24.628045
